"Date","Price","Open","High","Low","Vol.","Change %"
"10/12/2016","3,848.81","3,847.16","3,861.14","3,837.93","","0.04%"
"10/11/2016","3,847.16","3,901.61","3,901.61","3,831.86","","-1.40%"
"10/10/2016","3,901.61","3,883.17","3,913.42","3,883.17","","0.47%"
"10/07/2016","3,883.17","3,898.01","3,906.24","3,866.82","","-0.38%"
"10/06/2016","3,898.01","3,897.16","3,902.82","3,879.55","","0.02%"
"10/05/2016","3,897.16","3,880.95","3,905.40","3,880.95","","0.42%"
"10/04/2016","3,880.95","3,897.90","3,908.35","3,869.29","","-0.43%"
"10/03/2016","3,897.90","3,908.31","3,908.31","3,885.76","","-0.27%"
"09/30/2016","3,908.31","3,873.82","3,920.66","3,873.82","","0.89%"
"09/29/2016","3,873.82","3,909.37","3,909.58","3,864.86","","-0.91%"
"09/28/2016","3,909.37","3,887.50","3,911.19","3,875.63","","0.56%"
"09/27/2016","3,887.50","3,859.11","3,887.52","3,851.27","","0.74%"
"09/26/2016","3,859.11","3,888.39","3,888.39","3,857.18","","-0.75%"
"09/23/2016","3,888.39","3,914.91","3,914.91","3,886.02","","-0.68%"
"09/22/2016","3,914.91","3,890.56","3,919.89","3,890.56","","0.63%"
"09/21/2016","3,890.56","3,850.73","3,894.12","3,847.28","","1.03%"
"09/20/2016","3,850.73","3,848.18","3,869.10","3,848.18","","0.07%"
"09/19/2016","3,848.18","3,852.56","3,878.14","3,843.49","","-0.11%"
"09/16/2016","3,852.56","3,866.93","3,866.93","3,839.17","","-0.37%"
"09/15/2016","3,866.93","3,822.45","3,874.35","3,820.64","","1.16%"
"09/14/2016","3,822.45","3,818.86","3,846.95","3,811.70","","0.09%"
"09/13/2016","3,818.86","3,871.22","3,871.22","3,806.03","","-1.35%"
"09/12/2016","3,871.22","3,814.77","3,877.26","3,798.67","","1.48%"
"09/09/2016","3,814.77","3,909.64","3,909.64","3,814.77","","-2.43%"
"09/08/2016","3,909.64","3,924.75","3,924.75","3,903.55","","-0.38%"
"09/07/2016","3,924.75","3,925.14","3,929.02","3,911.66","","-0.01%"
"09/06/2016","3,925.14","3,912.25","3,925.24","3,906.02","","0.33%"
"09/05/2016","3,912.25","3,912.25","3,912.25","3,912.25","","0.00%"
"09/02/2016","3,912.25","3,899.17","3,920.68","3,899.17","","0.34%"
"09/01/2016","3,899.17","3,894.43","3,899.17","3,873.05","","0.12%"
"08/31/2016","3,894.43","3,906.88","3,906.88","3,881.00","","-0.32%"
"08/30/2016","3,906.88","3,921.14","3,923.14","3,897.75","","-0.36%"
"08/29/2016","3,921.14","3,905.72","3,927.30","3,905.72","","0.39%"
"08/26/2016","3,905.72","3,908.93","3,936.48","3,889.71","","-0.08%"
"08/25/2016","3,908.93","3,915.99","3,922.95","3,902.49","","-0.18%"
"08/24/2016","3,915.99","3,941.32","3,941.32","3,907.84","","-0.64%"
"08/23/2016","3,941.32","3,929.34","3,950.67","3,929.34","","0.30%"
"08/22/2016","3,929.34","3,931.07","3,935.33","3,918.29","","-0.04%"
"08/19/2016","3,931.07","3,931.05","3,932.53","3,914.49","","0.00%"
"08/18/2016","3,931.05","3,919.96","3,931.05","3,917.96","","0.28%"
"08/17/2016","3,919.96","3,917.99","3,921.31","3,898.06","","0.05%"
"08/16/2016","3,917.99","3,942.98","3,942.98","3,917.77","","-0.63%"
"08/15/2016","3,942.98","3,928.29","3,950.32","3,928.29","","0.37%"
"08/12/2016","3,928.29","3,931.15","3,931.15","3,918.48","","-0.07%"
"08/11/2016","3,931.15","3,910.96","3,936.34","3,910.96","","0.52%"
"08/10/2016","3,910.96","3,924.29","3,926.46","3,904.68","","-0.34%"
"08/09/2016","3,924.29","3,923.36","3,935.29","3,919.48","","0.02%"
"08/08/2016","3,923.36","3,929.11","3,933.22","3,917.51","","-0.15%"
"08/05/2016","3,929.11","3,897.67","3,929.11","3,897.67","","0.81%"
"08/04/2016","3,897.67","3,893.52","3,904.32","3,885.90","","0.11%"
"08/03/2016","3,893.52","3,885.02","3,893.52","3,872.60","","0.22%"
"08/02/2016","3,885.02","3,908.95","3,908.95","3,863.87","","-0.61%"
"08/01/2016","3,908.95","3,908.07","3,921.99","3,897.66","","0.02%"
"07/29/2016","3,908.07","3,900.47","3,913.00","3,886.65","","0.19%"
"07/28/2016","3,900.47","3,891.39","3,905.35","3,881.36","","0.23%"
"07/27/2016","3,891.39","3,890.69","3,906.53","3,878.97","","0.02%"
"07/26/2016","3,890.69","3,886.68","3,899.08","3,872.69","","0.10%"
"07/25/2016","3,886.68","3,895.72","3,895.72","3,873.72","","-0.23%"
"07/22/2016","3,895.72","3,879.18","3,896.02","3,873.03","","0.43%"
"07/21/2016","3,879.18","3,895.34","3,901.14","3,868.85","","-0.41%"
"07/20/2016","3,895.34","3,869.53","3,902.50","3,869.53","","0.67%"
"07/19/2016","3,869.53","3,875.10","3,875.10","3,862.55","","-0.14%"
"07/18/2016","3,875.10","3,865.15","3,877.90","3,861.56","","0.26%"
"07/15/2016","3,865.15","3,868.73","3,877.60","3,857.24","","-0.09%"
"07/14/2016","3,868.73","3,847.56","3,876.58","3,847.56","","0.55%"
"07/13/2016","3,847.56","3,853.43","3,861.51","3,839.44","","-0.15%"
"07/12/2016","3,853.43","3,823.41","3,859.59","3,823.41","","0.79%"
"07/11/2016","3,823.41","3,810.74","3,835.71","3,810.74","","0.33%"
"07/08/2016","3,810.74","3,753.91","3,814.48","3,753.91","","1.51%"
"07/07/2016","3,753.91","3,752.07","3,771.00","3,739.19","","0.05%"
"07/06/2016","3,752.07","3,728.89","3,754.20","3,708.29","","0.62%"
"07/05/2016","3,728.89","3,751.82","3,751.82","3,714.28","","-0.61%"
"07/04/2016","3,751.82","3,751.82","3,751.82","3,751.82","","0.00%"
"07/01/2016","3,751.82","3,739.92","3,762.77","3,737.87","","0.32%"
"06/30/2016","3,739.92","3,694.09","3,739.94","3,692.31","","1.24%"
"06/29/2016","3,694.09","3,632.27","3,699.61","3,632.27","","1.70%"
"06/28/2016","3,632.27","3,567.95","3,632.27","3,567.95","","1.80%"
"06/27/2016","3,567.95","3,640.17","3,640.17","3,552.38","","-1.98%"
"06/24/2016","3,640.17","3,774.08","3,774.08","3,631.52","","-3.55%"
"06/23/2016","3,774.08","3,726.42","3,774.08","3,726.42","","1.28%"
"06/22/2016","3,726.42","3,732.86","3,752.51","3,724.54","","-0.17%"
"06/21/2016","3,732.86","3,723.12","3,740.87","3,723.12","","0.26%"
